Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_paid,CHW_scores,CLM_score,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
MWI_001046,Mulanje Mission Hospital,South East Zone,Mulanje,SECONDARY,OTHER GENERAL HOSPITAL,,MISSION/FAITH-BASED,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,100000,100,100,100,100,100,60.035353535353536,59.515151515151516,"[80.0, 80.0, 80.0, 80.0, 72.72727272727273, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",78.54545454545455,50.0,50.0,60.555555555555564,"[61.111111111111114, 58.333333333333336, 61.111111111111114, 58.333333333333336, 63.888888888888886]","[75, 100, 50, 75, 50, 100, 0, 100, 0, 100, 75, 25, 75, 50, 100, 0, 100, 0, 75, 100, 25, 100, 50, 100, 0, 100, 0, 100, 75, 25, 75, 50, 100, 0, 100, 0, 75, 100, 50, 100, 50, 100, 0, 100, 0]",85.0,90.0,35.0,85.0,50.0,100.0,0.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,63.333333333333336,100.0,0.0,100.0,0.0,55.0,5,"[50.0, 50.0, 50.0, 50.0, 75.0]",0.0,100.0,20.0,100.0,86.10185390217498,63.333333333333336,80.0,75.625,100.0,97.65279007971657,100.0,,20.0,"[0, 0, 0, 0, 100]",83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.96296296296296,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",62.96296296296296,,0.0,225.0,0.0
MWI_001013,Mponela Rural Hospital,Central East Zone,Dowa,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,100326,100,100,100,100,100,90.83333333333334,86.66666666666667,"[60.0, 60.0, 60.0, 60.0, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",60.0,100.0,100.0,95.0,"[94.44444444444444, 94.44444444444444, 94.44444444444444, 94.44444444444444, 97.22222222222223]","[100, 100, 50, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100, 100, 100, 75, 100, 75, 100, 100, 100, 100, 100, 100, 100, 100, 75, 100, 100, 100, 100]",100.0,100.0,85.0,100.0,70.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,35.0,5,"[50.0, 25.0, 25.0, 50.0, 25.0]",0.0,40.0,60.0,40.0,80.17186097216879,66.66666666666667,100.0,0.0,100.0,94.53636013851481,100.0,100.0,60.0,"[100, 100, 100, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,81.81818181818181,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100]",,81.81818181818181,36.0082304526749,486.0,175.0
MWI_000237,Chingadzi Rural Hospital,South West Zone,Thyolo,SECONDARY,OTHER (SPECIFY),Rural Hospital,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,8375,100,100,100,100,100,57.666666666666664,32.0,"[60.0, 50.0, 50.0, 50.0, 60.0, 0.0, 0.0, 50.0, 0.0, 0.0]",54.0,10.0,,83.33333333333333,"[75.0, 87.5, 87.5]","[100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 0, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,66.66666666666667,66.66666666666667,33.333333333333336,100.0,,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,5,"[25.0, 25.0, 25.0, 0.0, 50.0]",0.0,0.0,80.0,20.0,65.81999029597283,66.66666666666667,50.0,60.0,20.0,98.2532751091703,,100.0,80.0,"[100, 100, 100, 0, 100]",100.0,57.142857142857146,100.0,100.0,0.0,100.0,0.0,0.0,100.0,,,,37.03703703703704,"[100, 0, 0, 0, 100, 100, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",37.03703703703704,,61.240310077519375,129.0,79.0
MWI_001422,Thuchila Health Centre,South East Zone,Mulanje,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,43035,100,100,100,100,100,58.75,57.5,"[80.0, 80.0, 70.0, 80.0, 80.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",78.0,40.0,50.0,60.0,"[61.111111111111114, 61.111111111111114, 58.333333333333336, 61.111111111111114, 58.333333333333336]","[100, 75, 50, 75, 50, 100, 0, 100, 0, 100, 75, 50, 75, 50, 100, 0, 100, 0, 100, 75, 25, 75, 50, 100, 0, 100, 0, 75, 100, 50, 75, 50, 100, 0, 100, 0, 100, 50, 25, 100, 50, 100, 0, 100, 0]",95.0,75.0,40.0,80.0,50.0,100.0,0.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,40.0,5,"[50.0, 25.0, 25.0, 50.0, 50.0]",0.0,100.0,0.0,60.0,58.1769722814499,66.66666666666667,50.0,0.0,40.0,92.3951670220327,100.0,,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 0, 100, 0, 0, 100]",55.55555555555556,,38.59649122807017,57.0,22.0
MWI_000136,Chavala Health Centre,South West Zone,Blantyre,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,15702,100,100,100,100,100,61.30059523809524,47.333333333333336,"[50.0, 50.0, 50.0, 60.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 100.0, 100.0, 100.0, 100.0]",52.0,0.0,90.0,75.26785714285714,"[56.25, 84.375, 60.714285714285715, 80.55555555555556, 94.44444444444444]","[100, 100, 50, 100, nan, 0, 0, 100, 0, 75, 100, 100, 100, nan, 100, 0, 100, 100, 75, 75, 75, nan, nan, 100, 0, 100, 0, 75, 100, 100, 100, 50, 100, 0, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100]",85.0,95.0,85.0,100.0,50.0,80.0,20.0,100.0,60.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,35.0,5,"[25.0, 50.0, 50.0, 25.0, 25.0]",40.0,0.0,100.0,0.0,84.52203269367449,66.66666666666667,66.66666666666666,100.0,60.0,98.32089552238806,100.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,54.54545454545455,"[100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 100]",,54.54545454545455,6.25,32.0,2.0
MWI_001038,Mtosa Health Centre,Central East Zone,Nkhotakota,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,17674,100,0,100,100,100,53.38888888888889,29.0,"[60.0, 50.0, 60.0, 60.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0]",58.0,0.0,,77.77777777777779,"[66.66666666666667, 69.44444444444444, 75.0, 86.11111111111111, 91.66666666666667]","[100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 25, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 75, 100, 0, 100, 0, 100, 100, 25, 100, 50, 100, 100, 100, 100, 100, 100, 100, 100, 25, 100, 100, 100, 100]",100.0,100.0,70.0,100.0,50.0,100.0,40.0,100.0,40.0,50.0,"[0, 100, 100, 0]",100,0.0,100.0,100.0,0.0,66.66666666666667,100.0,,100.0,0.0,8.333333333333334,3,"[0.0, 25.0, 0.0]",0.0,33.333333333333336,0.0,0.0,66.3279132791328,66.66666666666667,50.0,100.0,0.0,81.30081300813008,,100.0,0.0,"[0, 0, 0]",66.66666666666666,50.0,100.0,100.0,,0.0,0.0,100.0,0.0,,,,63.63636363636363,"[100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 100]",,63.63636363636363,53.125,64.0,34.0
MWI_000963,Mlanda Health Centre,Central West Zone,Ntcheu,PRIMARY,HEALTH CENTRE,,MISSION/FAITH-BASED,,RURAL,OUTPATIENT ONLY,PRIMARY,7192,100,100,100,100,100,51.507936507936506,38.57142857142857,"[60.0, 60.0, 50.0, 50.0, 50.0, 0.0, 0.0]",54.0,0.0,,64.44444444444444,"[58.333333333333336, 63.888888888888886, 63.888888888888886, 61.111111111111114, 75.0]","[75, 100, 25, 75, 50, 100, 0, 100, 0, 100, 75, 50, 100, 50, 100, 0, 100, 0, 100, 75, 50, 100, 50, 100, 0, 100, 0, 100, 75, 25, 100, 50, 100, 0, 100, 0, 100, 75, 50, 100, 50, 100, 100, 100, 0]",95.0,80.0,40.0,95.0,50.0,100.0,20.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,46.66666666666667,100.0,,40.0,0.0,70.0,5,"[75.0, 50.0, 75.0, 75.0, 75.0]",20.0,100.0,100.0,60.0,57.11961301671065,46.66666666666667,100.0,45.0,0.0,93.93139841688655,,,100.0,"[100, 100, 100, 100, 100]",100.0,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,,,,9.090909090909092,"[0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0]",,9.090909090909092,20.0,35.0,7.0
MWI_001225,Ntcheu District Hospital,Central West Zone,Ntcheu,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,67285,100,100,100,100,100,56.69444444444444,48.666666666666664,"[40.0, 70.0, 50.0, 60.0, 60.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",56.0,40.0,50.0,64.72222222222223,"[44.44444444444444, 62.5, 75.0, 66.66666666666667, 75.0]","[100, 100, 0, 100, 0, 0, 0, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, nan, 100, 100, 0, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, nan]",100.0,100.0,60.0,100.0,20.0,60.0,0.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,45.0,5,"[50.0, 50.0, 0.0, 75.0, 50.0]",40.0,40.0,40.0,60.0,69.03067484662577,66.66666666666667,,,20.0,98.48670756646217,60.0,100.0,40.0,"[100, 0, 0, 0, 100]",100.0,57.142857142857146,100.0,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.0,100.0,55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",55.55555555555556,,,999.0,999.0
MWI_001045,Mulanje District Hospital,South East Zone,Mulanje,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,44448,100,100,100,100,100,52.99801587301587,36.88888888888889,"[40.0, 60.0, 50.0, 60.0, 60.0, 33.333333333333336, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",54.0,6.666666666666667,50.0,69.10714285714286,"[75.0, 39.285714285714285, 84.375, 59.375, 87.5]","[100, 100, 100, 100, nan, 100, 0, 100, 0, 75, 100, 0, nan, nan, 0, 0, 100, 0, 75, 100, 100, 100, nan, 100, 100, 100, 0, 100, 100, 75, 100, nan, 0, 0, 100, 0, 100, 100, 100, 100, nan, 100, 100, 100, 0]",90.0,100.0,75.0,100.0,,60.0,40.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,60.000000000000014,100.0,100.0,80.0,0.0,37.5,4,"[25.0, 50.0, 50.0, 25.0]",50.0,0.0,100.0,0.0,83.99270304568527,60.000000000000014,,,80.0,95.97081218274111,100.0,,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 100, 100]",74.07407407407408,,,999.0,999.0
MWI_001444,Tsangano Health Centre,Central West Zone,Ntcheu,PRIMARY,HEALTH CENTRE,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,OUTPATIENT ONLY,PRIMARY,41819,100,100,100,100,100,55.55555555555556,33.333333333333336,"[50.0, 50.0, 50.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",50.0,0.0,50.0,77.77777777777779,"[86.11111111111111, 75.0, 72.22222222222223, 80.55555555555556, 75.0]","[100, 100, 100, 100, 75, 100, 0, 100, 100, 100, 100, 100, 100, nan, 100, 0, 100, 0, 100, 100, 100, 100, 50, 0, 0, 100, 100, 100, 100, 100, 100, 25, 100, 0, 100, 100, 100, 100, 100, 100, nan, 0, 0, 100, 100]",100.0,100.0,100.0,100.0,50.0,60.0,0.0,100.0,80.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,5,"[25.0, 25.0, 25.0, 25.0, 25.0]",0.0,0.0,100.0,0.0,38.402727051375706,66.66666666666667,0.0,,80.0,25.346968590211837,20.0,,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,45.45454545454545,"[100, 100, 0, 0, 100, 0, 0, 0, 100, 0, 100]",,45.45454545454545,23.684210526315788,38.0,9.0
MWI_000007,ABC Comm. Hospital,Central West Zone,Lilongwe,SECONDARY,OTHER GENERAL HOSPITAL,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,69.94444444444444,76.0,"[70.0, 70.0, 60.0, 70.0, 70.0, 100.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",68.0,60.0,100.0,63.88888888888889,"[72.22222222222223, 50.0, 63.888888888888886, 63.888888888888886, 69.44444444444444]","[75, 100, 50, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 0, 0, 0, 100, 0, 100, 75, 75, 100, 25, 100, 0, 100, 0, 50, 75, 50, 100, 0, 100, 100, 100, 0, 100, 75, 50, 100, 0, 100, 100, 100, 0]",85.0,85.0,55.0,100.0,10.0,80.0,60.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,80.0,5,"[50.0, 75.0, 75.0, 100.0, 100.0]",100.0,80.0,40.0,100.0,80.77895801719777,66.66666666666667,100.0,100.0,0.0,98.78603945371776,100.0,100.0,40.0,"[0, 0, 0, 100, 100]",16.666666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 0, 100, 0]",66.66666666666667,,28.68217054263566,129.0,37.0
MWI_001226,Ntchisi District Hospital,Central East Zone,Ntchisi,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,63000,100,100,100,100,100,53.33333333333333,43.333333333333336,"[70.0, 60.0, 50.0, 50.0, 70.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",60.0,20.0,50.0,63.33333333333333,"[44.44444444444444, 69.44444444444444, 66.66666666666667, 75.0, 61.111111111111114]","[0, 75, 25, 100, 0, 100, 0, 100, 0, 100, 100, 25, 100, 0, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 100, 100, 0, 75, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 0, 100, 0]",75.0,95.0,40.0,100.0,0.0,100.0,60.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,20.0,5,"[50.0, 0.0, 25.0, 25.0, 0.0]",0.0,0.0,40.0,40.0,83.63512361466326,66.66666666666667,,,60.0,91.50895140664962,100.0,100.0,40.0,"[100, 0, 100, 0, 0]",83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,51.851851851851855,"[100, 100, 0, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",51.851851851851855,,,999.0,999.0
MWI_000877,Mbang'ombe 2 Health Centre,Central West Zone,Lilongwe,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,26893,100,0,100,100,100,59.611111111111114,27.0,"[60.0, 50.0, 60.0, 40.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0,0.0,,92.22222222222223,"[94.44444444444444, 100.0, 94.44444444444444, 80.55555555555556, 91.66666666666667]","[100, 100, 100, 100, 50, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100, 100, 100, 100, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 75, 100, 100, 100, 100]",100.0,100.0,90.0,100.0,60.0,100.0,100.0,100.0,80.0,50.0,"[0, 100, 100, 0]",100,0.0,100.0,100.0,0.0,66.66666666666667,100.0,,100.0,0.0,37.5,2,"[50.0, 25.0]",0.0,0.0,50.0,100.0,77.33605164797825,66.66666666666667,100.0,100.0,0.0,97.34964322120285,,100.0,50.0,"[100, 0]",66.66666666666666,33.333333333333336,0.0,0.0,,0.0,0.0,100.0,100.0,,,,45.45454545454545,"[100, 100, 0, 0, 100, 100, 0, 0, 0, 0, 100]",,45.45454545454545,54.54545454545454,66.0,36.0
MWI_000542,Kanyama Health Centre,Central West Zone,Dedza,PRIMARY,HEALTH CENTRE,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,OUTPATIENT ONLY,PRIMARY,25954,100,0,100,100,100,57.27777777777778,29.0,"[60.0, 60.0, 40.0, 70.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0]",58.0,0.0,,85.55555555555556,"[77.77777777777777, 86.11111111111111, 77.77777777777777, 88.88888888888889, 97.22222222222223]","[100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 100]",100.0,100.0,95.0,100.0,95.0,100.0,40.0,100.0,40.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,5,"[25.0, 25.0, 0.0, 50.0, 25.0]",20.0,20.0,40.0,20.0,75.62640400898566,66.66666666666667,100.0,100.0,0.0,87.09175738724728,,100.0,40.0,"[100, 0, 0, 100, 0]",100.0,33.333333333333336,0.0,100.0,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,54.54545454545455,"[100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 100]",,54.54545454545455,29.166666666666668,48.0,14.0
MWI_000528,Kamuzu Barracks Hospital,Central West Zone,Lilongwe,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,26934,100,100,100,100,100,79.5,80.66666666666667,"[70.0, 60.0, 60.0, 60.0, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 50.0, 100.0]",62.0,100.0,80.0,78.33333333333333,"[77.77777777777777, 83.33333333333333, 88.88888888888889, 69.44444444444444, 72.22222222222223]","[100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 50, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 50, 50, 25, 0, 100, 100, 100, 100, 100, 100, 50, 100, 0, 100, 0, 100, 100]",100.0,90.0,70.0,85.0,0.0,100.0,60.0,100.0,100.0,100.0,"[100, nan, nan, 100]",100,100.0,,,100.0,66.66666666666667,100.0,,100.0,0.0,37.5,4,"[0.0, 50.0, 50.0, 50.0]",50.0,0.0,75.0,25.0,80.19953051643192,66.66666666666667,,35.0,80.0,99.53051643192488,100.0,100.0,75.0,"[0, 100, 100, 100]",50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0]",66.66666666666667,,,999.0,999.0
MWI_001428,Thyolo District Hospital,South West Zone,Thyolo,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,63731,100,100,100,100,100,76.0,72.0,"[60.0, 70.0, 60.0, 70.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",66.0,50.0,100.0,80.0,"[100.0, 86.11111111111111, 63.888888888888886, 72.22222222222223, 77.77777777777777]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 25, 100, 100, 100, 100, 100, 100, 50, 100, 25, 0, 0, 100, 100, 75, 100, 50, 100, 25, 100, 0, 100, 100, 50, 75, 50, 75, 50, 100, 100, 100, 100]",85.0,95.0,60.0,95.0,45.0,80.0,60.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,60.000000000000014,100.0,100.0,80.0,0.0,65.0,5,"[100.0, 50.0, 75.0, 50.0, 50.0]",60.0,20.0,80.0,100.0,79.02576149850117,60.000000000000014,100.0,37.31481481481482,80.0,95.86551567469333,80.0,100.0,80.0,"[100, 0, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",55.55555555555556,,,999.0,999.0
MWI_000122,Bwaila Hospital,Central West Zone,Lilongwe,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,130615,100,100,100,100,100,70.84343434343434,72.24242424242424,"[63.63636363636363, 60.0, 70.0, 70.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",66.72727272727272,50.0,100.0,69.44444444444444,"[58.333333333333336, 58.333333333333336, 75.0, 80.55555555555556, 75.0]","[100, 50, 50, 100, 25, 0, 0, 100, 100, 100, 100, 100, 100, 25, 0, 0, 100, 0, 50, 100, 100, 100, 25, 100, 0, 100, 100, 100, 100, 100, 100, 25, 100, 0, 100, 100, 50, 100, 100, 100, 25, 100, 0, 100, 100]",80.0,90.0,90.0,100.0,25.0,60.0,0.0,100.0,80.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,56.66666666666667,100.0,100.0,60.0,0.0,25.0,5,"[25.0, 25.0, 25.0, 25.0, 25.0]",0.0,0.0,100.0,0.0,83.55061450417489,56.66666666666667,,,100.0,81.08640585420771,80.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,85.71428571428571,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,51.851851851851855,"[100, 100, 0, 0, 100, 100, 0, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",51.851851851851855,,,999.0,999.0
MWI_000529,Kamuzu Central Hospital,Central West Zone,Lilongwe,TERTIARY,CENTRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,27325,100,100,100,100,100,74.36507936507937,74.28571428571429,"[70.0, 70.0, 70.0, 70.0, 60.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",68.0,60.0,100.0,74.44444444444444,"[86.11111111111111, 41.666666666666664, 91.66666666666667, 75.0, 77.77777777777777]","[100, 100, 50, 100, 25, 100, 100, 100, 100, 50, 75, 50, 100, 0, 0, 0, 100, 0, 100, 100, 75, 100, 50, 100, 100, 100, 100, 100, 100, 50, 100, 25, 100, 0, 100, 100, 100, 100, 75, 100, 25, 0, 100, 100, 100]",90.0,95.0,60.0,100.0,25.0,60.0,60.0,100.0,80.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,70.0,5,"[100.0, 100.0, 25.0, 75.0, 50.0]",80.0,40.0,60.0,100.0,67.33029381965552,66.66666666666667,100.0,0.0,80.0,49.64539007092199,75.0,100.0,60.0,"[100, 100, 0, 100, 0]",16.666666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,85.18518518518519,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 100, 100]",85.18518518518519,,,999.0,999.0
