Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,Quality_Score,HW_Competence_Score,HW_Check,Patient_Centeredness_Score,PC_Check,iss_score,iss_check,HTM-ANC,htm-anc-check,system_CHW_score,chw_check,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_paid,CHW_scores,CLM_score,guideline_score,guideline_check,oxygen_score,oxygen_check,test-capac,test-capac_check,vacancy_score,all_funded_posts,all_unfilled_posts
MWI_001225,Ntcheu District Hospital,Central West Zone,Ntcheu,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,67285,54.33333333333333,48.666666666666664,"[40.0, 70.0, 50.0, 60.0, 60.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",60.0,"[100, 100, 0, 100, 0, 0, 0, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 0, 100, 100, 0, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",60.0,"[75.0, 50.0, 25.0, 75.0, 75.0]",69.03067484662577,66.66666666666667,,,20.0,98.48670756646217,60.0,100.0,40.0,"[100, 0, 0, 0, 100]",100.0,57.142857142857146,"[100, 100, 100, 0, 0, 0, 100]",50.0,"[0, 100]",55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",,999.0,999.0
MWI_000947,Mkanda Health Centre,Central West Zone,Mchinji,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,49453,40.22222222222222,32.666666666666664,"[50.0, 50.0, 50.0, 50.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",47.77777777777778,"[100, 100, 25, 100, 0, 100, 0, 100, 0, 100, 100, 0, 100, 25, 0, 0, 100, 0, 100, 100, 50, 100, 0, 100, 0, 100, 0, 25, 50, 0, 75, 0, 0, 0, 0, 0, 100, 100, 50, 50, 0, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",35.0,"[25.0, 50.0, 25.0, 25.0, 50.0]",80.5155457821758,66.66666666666667,100.0,100.0,20.0,96.42660802638812,100.0,,20.0,"[0, 0, 0, 0, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",,"[nan, nan]",,[nan],,999.0,999.0
MWI_001045,Mulanje District Hospital,South East Zone,Mulanje,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,44448,53.38034188034189,36.88888888888889,"[40.0, 60.0, 50.0, 60.0, 60.0, 33.333333333333336, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",69.87179487179488,"[100, 100, 100, 100, nan, 100, 0, 100, 0, 75, 100, 0, nan, nan, 0, 0, 100, 0, 75, 100, 100, 100, nan, 100, 100, 100, 0, 100, 100, 75, 100, nan, 0, 0, 100, 0, 100, 100, 100, 100, nan, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",60.000000000000014,"[33.333333333333336, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",62.5,"[75.0, 75.0, 50.0, 50.0]",83.99270304568527,60.000000000000014,,,80.0,95.97081218274111,100.0,,100.0,"[100, 100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",50.0,"[0, 100]",74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 100, 100]",,999.0,999.0
MWI_001444,Tsangano Health Centre,Central West Zone,Ntcheu,PRIMARY,HEALTH CENTRE,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,OUTPATIENT ONLY,PRIMARY,41819,50.96899224806202,33.333333333333336,"[50.0, 50.0, 50.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",68.6046511627907,"[100, 100, 100, 100, 75, 100, 0, 100, 0, 100, 100, 100, 100, nan, 100, 0, 100, 0, 100, 100, 100, 100, 50, 0, 0, 100, 0, 100, 100, 100, 100, 25, 100, 0, 100, 0, 100, 100, 100, 100, nan, 0, 0, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0]",38.402727051375706,66.66666666666667,0.0,,80.0,25.346968590211837,20.0,,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",,"[nan, nan]",45.45454545454545,"[100, 100, 0, 0, 100, 0, 0, 0, 100, 0, 100]",23.684210526315788,38.0,9.0
MWI_000007,ABC Comm. Hospital,Central West Zone,Lilongwe,SECONDARY,OTHER GENERAL HOSPITAL,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,999,69.94444444444444,76.0,"[70.0, 70.0, 60.0, 70.0, 70.0, 100.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",63.888888888888886,"[75, 100, 50, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 0, 0, 0, 100, 0, 100, 75, 75, 100, 25, 100, 0, 100, 0, 50, 75, 50, 100, 0, 100, 100, 100, 0, 100, 75, 50, 100, 0, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",80.0,"[50.0, 75.0, 75.0, 100.0, 100.0]",80.77895801719777,66.66666666666667,100.0,100.0,0.0,98.78603945371776,100.0,100.0,40.0,"[0, 0, 0, 100, 100]",16.666666666666664,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,"[100, 100]",66.66666666666667,"[100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 0, 100, 0]",28.68217054263566,129.0,37.0
MWI_001226,Ntchisi District Hospital,Central East Zone,Ntchisi,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,63000,53.333333333333336,43.333333333333336,"[70.0, 60.0, 50.0, 50.0, 70.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",63.333333333333336,"[0, 75, 25, 100, 0, 100, 0, 100, 0, 100, 100, 25, 100, 0, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 100, 100, 0, 75, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",45.0,"[75.0, 25.0, 50.0, 50.0, 25.0]",83.63512361466326,66.66666666666667,,,60.0,91.50895140664962,100.0,100.0,40.0,"[100, 0, 100, 0, 0]",83.33333333333334,100.0,"[100, 100, 100, 100, 100, 100, 100]",,"[nan, nan]",53.84615384615385,"[100, 100, 0, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, nan]",,999.0,999.0
MWI_000877,Mbang'ombe 2 Health Centre,Central West Zone,Lilongwe,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,26893,55.166666666666664,27.0,"[60.0, 50.0, 60.0, 40.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0]",83.33333333333333,"[100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 75, 100, 100, 100, 0]",66.66666666666667,"[0, 100, 100, nan]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",75.0,"[100.0, 50.0]",77.33605164797825,66.66666666666667,100.0,100.0,0.0,97.34964322120285,,100.0,50.0,"[100, 0]",66.66666666666666,33.333333333333336,"[0, 0, nan, 0, 0, 100, 100]",,"[nan, nan]",45.45454545454545,"[100, 100, 0, 0, 100, 100, 0, 0, 0, 0, 100]",54.54545454545454,66.0,36.0
MWI_000542,Kanyama Health Centre,Central West Zone,Dedza,PRIMARY,HEALTH CENTRE,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,OUTPATIENT ONLY,PRIMARY,25954,55.05555555555556,29.0,"[60.0, 60.0, 40.0, 70.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0]",81.11111111111111,"[100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 75, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0]",75.0,"[0, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",65.0,"[75.0, 50.0, 50.0, 75.0, 75.0]",75.62640400898566,66.66666666666667,100.0,100.0,0.0,87.09175738724728,,100.0,40.0,"[100, 0, 0, 100, 0]",100.0,33.333333333333336,"[0, 100, nan, 0, 0, 0, 100]",50.0,"[0, 100]",54.54545454545455,"[100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 100]",29.166666666666668,48.0,14.0
MWI_000528,Kamuzu Barracks Hospital,Central West Zone,Lilongwe,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,26934,73.94444444444446,80.66666666666667,"[70.0, 60.0, 60.0, 60.0, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 50.0, 100.0]",67.22222222222223,"[100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 50, 50, 25, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 0, 100, 0]",50.0,"[100, 0, 0, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",50.0,"[25.0, 75.0, 50.0, 50.0]",80.19953051643192,66.66666666666667,,35.0,80.0,99.53051643192488,100.0,100.0,75.0,"[0, 100, 100, 100]",50.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,"[100, 100]",66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0]",,999.0,999.0
MWI_001428,Thyolo District Hospital,South West Zone,Thyolo,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,63731,70.44444444444444,72.0,"[60.0, 70.0, 60.0, 70.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",68.88888888888889,"[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 25, 0, 0, 100, 0, 75, 100, 50, 100, 25, 100, 0, 100, 0, 50, 75, 50, 75, 50, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",60.000000000000014,"[33.333333333333336, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",80.0,"[100.0, 50.0, 75.0, 100.0, 75.0]",79.02576149850117,60.000000000000014,100.0,37.31481481481482,80.0,95.86551567469333,80.0,100.0,80.0,"[100, 0, 100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",,"[nan, nan]",55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",,999.0,999.0
MWI_000122,Bwaila Hospital,Central West Zone,Lilongwe,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,130615,66.3989898989899,72.24242424242424,"[63.63636363636363, 60.0, 70.0, 70.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",60.55555555555556,"[100, 50, 50, 100, 25, 0, 0, 100, 0, 100, 100, 100, 100, 25, 0, 0, 100, 0, 50, 100, 100, 100, 25, 100, 0, 100, 0, 100, 100, 100, 100, 25, 100, 0, 100, 0, 50, 100, 100, 100, 25, 100, 0, 100, 0]",75.0,"[100, 100, 100, 0]",56.66666666666667,"[50.0, 33.333333333333336, 66.66666666666667, 66.66666666666667, 66.66666666666667]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0]",83.55061450417489,56.66666666666667,,,100.0,81.08640585420771,80.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,85.71428571428571,"[100, 100, 100, 0, 100, 100, 100]",100.0,"[100, 100]",51.851851851851855,"[100, 100, 0, 0, 100, 100, 0, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",,999.0,999.0
MWI_000529,Kamuzu Central Hospital,Central West Zone,Lilongwe,TERTIARY,CENTRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,27325,69.92063492063492,74.28571428571429,"[70.0, 70.0, 70.0, 70.0, 60.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",65.55555555555556,"[100, 100, 50, 100, 25, 100, 100, 100, 0, 50, 75, 50, 100, 0, 0, 0, 100, 0, 100, 100, 75, 100, 50, 100, 100, 100, 0, 100, 100, 50, 100, 25, 100, 0, 100, 0, 100, 100, 75, 100, 25, 0, 100, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",75.0,"[100.0, 100.0, 50.0, 75.0, 50.0]",67.33029381965552,66.66666666666667,100.0,0.0,80.0,49.64539007092199,75.0,100.0,60.0,"[100, 100, 0, 100, 0]",16.666666666666664,100.0,"[100, 100, 100, 100, 100, 100, 100]",,"[nan, nan]",85.18518518518519,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 100, 100]",,999.0,999.0
MWI_000496,Kalemba Community Hospital,South West Zone,Nsanje,SECONDARY,HEALTH CENTRE,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,38701,63.484848484848484,63.63636363636363,"[70.0, 70.0, 70.0, 70.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0]",63.333333333333336,"[50, 100, 50, 75, 50, 100, 0, 100, 0, 100, 75, 75, 100, 50, 100, 0, 100, 0, 100, 75, 50, 100, 50, 100, 0, 100, 0, 100, 100, 50, 100, 50, 100, 0, 100, 0, 75, 100, 50, 75, 50, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",90.0,"[75.0, 100.0, 100.0, 100.0, 75.0]",75.45463452870861,66.66666666666667,50.0,100.0,40.0,96.06114050558496,100.0,,60.0,"[0, 100, 100, 100, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",50.0,"[0, 100]",48.148148148148145,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",41.08527131782946,129.0,53.0
MWI_000273,Chisitu Health Centre,South East Zone,Mulanje,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,30718,59.04545454545455,46.42424242424242,"[36.36363636363637, 40.0, 40.0, 40.0, 40.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",71.66666666666667,"[100, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 25, 0, 0, 100, 0]",100.0,"[100, 100, 100, 100]",63.333333333333336,"[50.0, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",70.0,"[75.0, 75.0, 75.0, 50.0, 75.0]",72.83795242558129,63.333333333333336,50.0,100.0,20.0,96.5323336457357,100.0,80.0,80.0,"[100, 100, 100, 0, 100]",100.0,57.142857142857146,"[100, 100, 0, 0, 0, 100, 100]",,"[nan, nan]",36.36363636363637,"[0, 100, 0, 0, 100, 0, 0, 100, 0, 0, 100]",,45.0,999.0
