Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,Patient_Centeredness_Score,PC_Check,iss_score,iss_check,fac_iss,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_paid,CHW_scores,CLM_score,guideline_score,guide_HIV,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
UGA_009381,Rukunyu Hospital,Tooro,Kamwenge District,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,460000,100,100,100,100,100,82.5,94.44444444444444,"[100.0, 100.0, 100.0, 100.0, 100.0, 66.66666666666667, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0]",70.55555555555556,"[100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 0, 0, 0, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 50, 0, 100, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,[],,,,,90.664047151277,100.0,,,100.0,93.32023575638507,80.0,80.0,,[],100.0,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,50.0,0.0,100.0,62.96296296296296,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",62.96296296296296,,42.63157894736842,190.0,81.0
UGA_003503,Kitgum Hospital,Acholi,Kitgum District,SECONDARY,GENERAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,78.53030303030303,92.06060606060606,"[90.9090909090909, 80.0, 80.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0]",65.0,"[100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 25, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 0]",33.333333333333336,"[100, 0, 0, nan]",100.0,0.0,0.0,,86.66666666666667,100.0,100.0,60.0,100.0,,[],,,,,81.24392614188534,86.66666666666667,100.0,98.46153846153847,40.0,63.57927786499216,80.0,100.0,,[],83.33333333333334,85.71428571428571,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.96296296296296,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0]",62.96296296296296,,13.77245508982036,167.0,23.0
UGA_004432,Mbarara Regional Referral Hospital,Ankole,Mbarara District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,5000000,100,100,100,100,100,77.73039215686275,82.66666666666667,"[100.0, 100.0, 100.0, 100.0, 90.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",72.79411764705883,"[100, 75, 75, nan, 75, 100, 100, 100, 0, 50, 100, 75, 50, 100, 100, 100, 0, 0, 100, 100, 75, 100, 100, 100, 0, 100, 0, 100, 75, 100, nan, 25, 100, 100, 100, 0]",100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,,93.33333333333334,100.0,,80.0,100.0,,[],,,,,64.44886227111292,93.33333333333334,81.08108108108108,5.5,0.0,71.22762148337596,100.0,100.0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.77777777777777,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 100, 0]",77.77777777777777,,13.513513513513514,370.0,50.0
UGA_000058,Abim Hospital,Karamoja,Abim District,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,21005,100,100,100,100,100,64.25495262704565,70.37037037037038,"[55.55555555555556, 90.0, 30.0, 60.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",58.13953488372093,"[100, 100, 0, 100, 0, 100, 0, 100, 0, 100, 100, 100, 75, 0, 0, 0, 100, 0, 50, 100, 75, nan, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 0, nan, 0, 0, 100, 0, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,56.66666666666667,66.66666666666667,0.0,60.0,60.0,25.0,[25.0],0.0,0.0,0.0,100.0,51.372598162071846,56.66666666666667,55.55555555555556,8.0,60.0,79.3859649122807,100.0,0.0,0.0,[0],83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.25925925925926,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",59.25925925925926,,79.06976744186046,172.0,136.0
UGA_004676,Mpumudde HC IV,Busoga,Jinja District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,27614,100,100,100,100,100,75.73737373737373,67.03030303030303,"[72.72727272727273, 81.81818181818181, 80.0, 80.0, 90.9090909090909, 50.0, 50.0, 0.0, 0.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0]",84.44444444444444,"[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,[25.0],100.0,0.0,0.0,0.0,72.28423475258919,100.0,25.0,100.0,60.0,60.98964326812428,60.0,100.0,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.74074074074074,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",40.74074074074074,,76.69172932330827,133.0,102.0
UGA_003541,Kituule HC II,North Central,Mubende District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,32900,0,0,100,100,100,66.5,74.0,"[60.0, 80.0, 80.0, 70.0, 80.0]",59.0,"[100, 100, 50, nan, 25, 100, 0, 100, 0, 100, 75, 50, 50, 25, 100, 0, 100, 0, 100, 75, 25, nan, 0, 100, 100, 100, 0]",0.0,[],,,,,60.0,80.0,,100.0,0.0,0.0,[0.0],0.0,0.0,0.0,0.0,43.65313028764805,60.0,33.33333333333333,15.0,20.0,89.93231810490694,,,0.0,[0],83.33333333333334,50.0,0.0,,100.0,0.0,100.0,0.0,,,,,[nan],,,50.0,2.0,1.0
UGA_003466,Kisoko HC III,Bukedi,Tororo District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,28796,100,100,100,100,100,69.28282828282828,55.23232323232323,"[81.81818181818181, 80.0, 66.66666666666667, 70.0, 80.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",83.33333333333333,"[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 75, 75, 100, 100, 100, 100, 0, 75, 100, 75, 100, 75, 100, 100, 100, 0, 100, 100, 100, 75, 100, 100, 100, 100, 0, 100, 75, 50, 100, 75, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,93.33333333333334,100.0,100.0,80.0,100.0,33.333333333333336,"[25.0, 25.0, 50.0]",100.0,0.0,0.0,33.333333333333336,50.67006802721089,93.33333333333334,100.0,2.5,40.0,98.85714285714286,0.0,20.0,0.0,"[0, 0, 0]",100.0,85.71428571428571,100.0,100.0,100.0,100.0,100.0,0.0,,,,48.148148148148145,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",48.148148148148145,,26.31578947368421,19.0,5.0
UGA_003677,Kyabalogo HC II,North Central,Mukono District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,2700,100,0,100,100,100,60.333333333333336,54.0,"[50.0, 40.0, 50.0, 70.0, 60.0]",66.66666666666667,"[100, 75, 75, 75, 75, 100, 0, 100, 0]",50.0,"[0, 0, 100, 100]",0.0,0.0,100.0,100.0,60.000000000000014,100.0,,80.0,0.0,0.0,[0.0],0.0,0.0,0.0,0.0,48.581453634085214,60.000000000000014,66.66666666666666,0.0,20.0,96.2406015037594,,,0.0,[0],100.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,18.181818181818183,"[100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0]",,18.181818181818183,25.0,4.0,1.0
UGA_005945,Pokongo HC II,Bukedi,Tororo District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,1000,100,0,100,100,100,81.33333333333334,96.0,"[100.0, 80.0, 100.0, 100.0, 100.0]",66.66666666666667,"[100, 100, 0, 100, 0, 100, 100, 100, 0, 100, 100, 0, 100, 50, 100, 0, 100, 0, 100, 100, 0, 100, 50, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,25.0,[25.0],100.0,0.0,0.0,0.0,88.11904761904762,100.0,100.0,40.0,100.0,100.59523809523809,,,0.0,[0],100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,27.272727272727273,"[100, 0, 0, 0, 100, 100, 0, 0, 0, 0, 0]",,27.272727272727273,80.0,10.0,8.0
UGA_003961,Lira Regional Referral Hospital,Lango,Lira District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,2500000,100,100,100,100,100,69.76923076923077,78.0,"[50.0, 30.0, 30.0, 50.0, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0]",61.53846153846154,"[100, 100, 100, nan, nan, 100, 0, 100, 0, 100, 100, 25, 100, 50, 100, 100, 100, 0, 100, 100, nan, nan, nan, 0, 0, 100, 0, 100, 50, 0, nan, 0, 0, 0, 0, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,40.00000000000001,20.0,,100.0,0.0,25.0,[25.0],100.0,0.0,0.0,0.0,68.02553493941357,40.00000000000001,71.42857142857143,27.77777777777778,100.0,96.97239536954586,40.0,100.0,0.0,[0],83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",70.37037037037037,,5.291005291005291,378.0,20.0
UGA_000651,Birunduma HC II,Ankole,Isingiro District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,5632,0,0,100,0,100,67.77777777777777,,[],67.77777777777777,"[100, 100, 50, 100, 25, 100, 100, 100, 0, 75, 100, 50, 100, 0, 100, 0, 100, 0, 50, 75, 75, 100, 0, 0, 100, 100, 0, 100, 100, 75, 100, 75, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,,,,,,25.0,[25.0],100.0,0.0,0.0,0.0,67.0330112721417,,66.66666666666666,32.5,,101.93236714975846,,,0.0,[0],83.33333333333334,66.66666666666667,0.0,,100.0,,100.0,0.0,,,,3.7037037037037037,"[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.7037037037037037,,44.44444444444444,9.0,4.0
UGA_002453,Kabale Regional Referral Hospital,Kigezi,Kabale District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,1700000,100,100,100,100,100,67.44444444444444,69.33333333333333,"[100.0, 100.0, 100.0, 100.0, 90.0, 0.0, 0.0, 0.0, 50.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0]",65.55555555555556,"[100, 100, 50, 100, 25, 100, 0, 100, 0, 100, 75, 50, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 75, 100, 0, 0, 0, 100, 0, 100, 100, 75, 100, 50, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,93.33333333333334,100.0,100.0,80.0,100.0,18.75,"[25.0, 0.0, 25.0, 25.0]",75.0,0.0,0.0,0.0,66.9040404040404,93.33333333333334,75.75757575757575,2.3333333333333335,100.0,,80.0,50.0,0.0,"[0, 0, 0, 0]",83.33333333333334,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",74.07407407407408,,80.23715415019763,1265.0,1015.0
UGA_000230,Alira HC II,Lango,Oyam District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,6780,100,0,100,100,100,82.22552447552448,96.18181818181817,"[90.0, 90.9090909090909, 100.0, 100.0, 100.0]",68.26923076923077,"[100, 100, 0, 75, 100, 100, 100, 100, 0, 75, 100, 75, 100, 0, 100, 0, 100, 0, 75, 100, nan, 75, 0, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,95.0,100.0,0.0,100.0,100.0,25.0,[25.0],100.0,0.0,0.0,0.0,65.13880742913001,95.0,33.33333333333333,100.0,0.0,97.36070381231671,,,0.0,[0],100.0,80.0,100.0,,0.0,100.0,100.0,100.0,,,,9.090909090909092,"[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0]",,9.090909090909092,33.33333333333333,9.0,3.0
