Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_paid,CHW_scores,CLM_score,guideline_score,guideline_check,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
NGA_000295,General Hospital Bungudu,Zamfara,Bungudu,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,63.72916666666668,53.777777777777786,"[40.0, 60.0, 10.0, 20.0, 60.0, 50.0, 100.0, 50.0, 50.0, 66.66666666666667, 50.0, 50.0, 50.0, 50.0, 100.0]",38.0,63.333333333333336,60.0,73.68055555555557,"[77.77777777777777, 66.66666666666667, 90.625, 66.66666666666667, 66.66666666666667]","[100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,26.666666666666668,0.0,100.0,60.0,0.0,75.0,3,"[75.0, 75.0, 75.0]",100.0,100.0,100.0,0.0,55.47721822541966,26.666666666666668,,,100.0,100.71942446043165,0.0,50.0,100.0,"[100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.29629629629629,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",96.29629629629629,,0.0,57.0,0.0
NGA_000570,Central Hospital Auchi,Edo,Etsako-West,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,100,100,100,0,98.14814814814815,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,96.2962962962963,"[100.0, 88.88888888888889, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan]",33.333333333333336,"[100, 0, 0, nan]",100,100.0,0.0,0.0,,100.0,100.0,,100.0,100.0,,0,[],,,,,55.0,100.0,,,100.0,,20.0,0.0,,[],33.33333333333333,100.0,"[100, 100, 100, 100, 100, nan, 100]",100.0,100.0,100.0,100.0,100.0,,100.0,50.0,0.0,100.0,77.77777777777777,"[100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100]",77.77777777777777,,,19.0,999.0
NGA_000079,General Hospital Nyanya,Fct,Abuja-Municipal-Area-Council,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,94.11111111111111,99.33333333333333,"[100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",98.0,100.0,100.0,88.88888888888889,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,93.33333333333334,,100.0,100.0,80.0,75.0,5,"[75.0, 75.0, 75.0, 75.0, 75.0]",100.0,0.0,100.0,100.0,82.51012285837608,93.33333333333334,89.90228013029315,1.105072463768116,100.0,93.23017408123792,100.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,8.157099697885197,331.0,27.0
NGA_000099,Primary Health Centre Dutse Alhaji,Fct,Bwari,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,202,100,100,100,100,100,94.16666666666666,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,88.33333333333333,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 86.11111111111111]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,75.0,5,"[75.0, 75.0, 75.0, 75.0, 75.0]",100.0,0.0,100.0,100.0,82.95945433876467,100.0,90.0,1.9230769230769231,100.0,88.79310344827587,100.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.29629629629629,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100]",96.29629629629629,,9.868421052631579,152.0,15.0
NGA_000232,General Hospital Babura,Jigawa,Babura,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,66.44444444444444,47.333333333333336,"[40.0, 70.0, 40.0, 40.0, 20.0, 50.0, 0.0, 0.0, 50.0, 50.0, 100.0, 50.0, 50.0, 50.0, 100.0]",42.0,30.0,70.0,85.55555555555556,"[81.25, 68.75, 100.0, 77.77777777777777, 100.0]","[100, 75, 50, 100, 25, 100, 100, 100, nan, 100, 100, 75, 100, 75, 0, 0, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,33.333333333333336,0.0,100.0,80.0,0.0,33.333333333333336,3,"[25.0, 25.0, 50.0]",100.0,0.0,0.0,33.333333333333336,67.30923694779116,33.333333333333336,,,100.0,103.21285140562249,0.0,100.0,0.0,"[0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.5925925925926,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100]",92.5925925925926,,0.0,65.0,0.0
NGA_000239,Cottage Hospital Gwaram,Jigawa,Gwaram,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,0,0,100,100,100,53.8125,22.0,"[30.0, 10.0, 30.0, 30.0, 10.0]",22.0,,,85.625,"[78.125, 61.111111111111114, 88.88888888888889, 100.0, 100.0]","[100, 100, 75, 100, 50, 100, 0, 100, nan, 100, 100, 50, 75, 25, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,20.0,0.0,,60.0,0.0,37.5,2,"[50.0, 25.0]",100.0,0.0,0.0,50.0,67.37464387464388,20.0,100.0,8.076923076923077,100.0,108.7962962962963,,,0.0,"[0, 0]",100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37.03703703703704,"[0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 100, 0, 100, 0, 0, 100, 100, 100, 0, 0, 0, 0, 0, 0]",37.03703703703704,,0.0,28.0,0.0
NGA_000201,Monguno - General Hospital Monguno,Borno,Monguno,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,63.19444444444444,40.0,"[40.0, 20.0, 20.0, 10.0, 10.0, 66.66666666666667, 50.0, 0.0, 33.333333333333336, 0.0, 50.0, 100.0, 100.0, 50.0, 50.0]",20.0,30.0,70.0,86.38888888888889,"[100.0, 77.77777777777777, 77.77777777777777, 87.5, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,20.0,0.0,100.0,40.0,0.0,25.0,3,"[25.0, 25.0, 25.0]",100.0,0.0,0.0,0.0,65.34078212290503,20.0,,,100.0,106.70391061452513,0.0,100.0,0.0,"[0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.5925925925926,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100]",92.5925925925926,,0.0,54.0,0.0
NGA_000565,Akoko-Edo - General Hospital Igarra,Edo,Akoko-Edo,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,0,96.09375,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,92.1875,"[100.0, 100.0, 84.375, 84.375]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 75, 100, 100, 100, 0, 100, nan, 100, 100, 75, 100, 100, 100, 0, 100, nan]",100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,,0,[],,,,,59.6031746031746,100.0,34.285714285714285,3.333333333333333,100.0,,20.0,100.0,,[],0.0,100.0,"[100, 100, 100, 100, 100, nan, nan]",100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,51.851851851851855,"[100, 100, 100, 0, 100, 0, 100, 0, 0, 100, 100, 0, 0, 0, 0, 100, 100, 100, 0, 100, 0, 0, 0, 100, 100, 100, 0]",51.851851851851855,,,12.0,999.0
NGA_000566,Esan North East - St Camillus Hospital Uromi,Edo,Esan-North-East,SECONDARY,OTHER GENERAL HOSPITAL,,MISSION/FAITH-BASED,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,0,86.875,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,73.75,"[87.5, 71.875, 65.625, 68.75, 75.0]","[100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 75, 0, 0, 100, nan, 100, 100, 75, 75, 75, 0, 0, 100, nan, 100, 100, 75, 100, 75, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan]",100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,,0,[],,,,,67.71358543417367,100.0,82.35294117647058,3.9285714285714284,100.0,,20.0,100.0,,[],33.33333333333333,100.0,"[100, 100, 100, 100, 100, nan, 100]",100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,51.851851851851855,"[100, 100, 100, 0, 100, 100, 100, 0, 0, 0, 100, 0, 0, 0, 0, 100, 100, 100, 0, 100, 0, 0, 0, 100, 100, 100, 0]",51.851851851851855,,,33.0,999.0
NGA_000093,State House Medical Centre Aso Rock,Fct,Abuja-Municipal-Area-Council,PRIMARY,HEALTH CENTRE,,MILITARY/POLICE/NATIONAL GUARD,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,397,100,100,100,100,100,94.44444444444444,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,88.88888888888889,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,70.0,5,"[50.0, 75.0, 75.0, 75.0, 75.0]",100.0,0.0,100.0,80.0,83.44326848161833,100.0,93.14516129032258,1.6883116883116882,100.0,89.26940639269407,100.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,7.710843373493977,415.0,32.0
NGA_000505,Health Centre (Health Post) Idoro,Akwa-Ibom,Uyo,PRIMARY,HEALTH POST,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,3600,100,0,100,100,100,77.05555555555556,79.11111111111111,"[77.77777777777777, 77.77777777777777, 77.77777777777777, 80.0, 77.77777777777777, 100.0, 50.0, 100.0, 50.0, 100.0]",78.22222222222221,80.0,,75.0,[75.0],"[75, 75, 75, 100, 50, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,53.333333333333336,100.0,,100.0,0.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,58.73424971363116,53.333333333333336,80.0,10.0,40.0,69.0721649484536,,100.0,0.0,[0],100.0,66.66666666666667,"[100, 100, nan, 100, 0, 100, 0]",100.0,100.0,,100.0,0.0,100.0,0.0,,,,18.51851851851852,"[100, 100, 100, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18.51851851851852,,0.0,5.0,0.0
NGA_000116,Civil Service Hospital Ilorin,Kwara,Ilorin East,SECONDARY,SPECIALTY HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,70.14814814814815,61.407407407407405,"[70.0, 80.0, 60.0, 55.55555555555556, 55.55555555555556, 100.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 0.0, 50.0, 100.0]",64.22222222222221,60.0,60.0,78.88888888888889,"[72.22222222222223, 86.11111111111111, 75.0, 75.0, 86.11111111111111]","[100, 100, 75, 100, 75, 100, 0, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 0, 100, 0, 100, 100, 75, 100, 100, 100, 0, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,93.33333333333334,100.0,,100.0,80.0,0.0,5,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,71.18551587301589,93.33333333333334,93.33333333333333,0.44642857142857145,100.0,80.0,60.0,,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.88888888888889,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 100]",88.88888888888889,,14.166666666666666,120.0,17.0
NGA_000474,Evergreen Clinic (Medical Centre),Akwa-Ibom,Ikot-Ekpene,SECONDARY,HEALTH CENTRE,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,1000,100,100,0,0,0,41.66666666666667,40.0,"[0.0, 0.0, 0.0, 100.0, 100.0]",,40.0,,43.333333333333336,"[69.44444444444444, 75.0, 72.22222222222223, 0.0, 0.0]","[75, 75, 25, 100, 50, 100, 100, 100, 0, 100, 100, 25, 100, 50, 100, 100, 100, 0, 75, 75, 50, 100, 50, 100, 100, 100, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0]",0.0,[],0,,,,,,,,,,,0,[],,,,,55.0,,60.0,5.0,,,,100.0,,[],100.0,100.0,"[100, 100, 100, nan, nan, nan, nan]",100.0,100.0,100.0,,,,,100.0,100.0,100.0,29.62962962962963,"[100, 0, 0, 0, 0, 0, 0, 100, 100, 100, 0, 0, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",29.62962962962963,,,12.0,999.0
NGA_000293,General Hospital Tambuwal,Sokoto,Tambuwal,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,10000,100,100,100,100,100,76.85185185185185,92.5925925925926,"[77.77777777777777, 77.77777777777777, 77.77777777777777, 77.77777777777777, 77.77777777777777, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",77.77777777777777,100.0,100.0,61.11111111111111,"[75.0, 91.66666666666667, 52.77777777777778, 52.77777777777778, 33.333333333333336]","[25, 100, 100, 25, 25, 100, 100, 100, 100, 100, 100, 25, 100, 100, 100, 100, 100, 100, 25, 100, 100, 25, 25, 0, 0, 100, 100, 25, 25, 25, 100, 100, 0, 100, 100, 0, 25, 25, 100, 25, 25, 0, 0, 100, 0]",100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,50.0,,,100.0,0.0,,0,[],,,,,51.73809523809524,50.0,13.333333333333334,57.5,40.0,1.3333333333333308,100.0,100.0,,[],100.0,85.71428571428571,"[100, 100, 100, 100, 0, 100, 100]",100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,44.44444444444444,"[100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",44.44444444444444,,,999.0,999.0
NGA_000461,Eduwem Clinic Ntan Ibiono,Akwa-Ibom,Ibiono-Ibom,SECONDARY,CLINIC/DISPENSARY,,PRIVATE-FOR-PROFIT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,2000,100,100,100,100,100,78.09027777777777,80.0,"[40.0, 40.0, 50.0, 50.0, 70.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",50.0,90.0,100.0,76.18055555555556,"[71.875, 72.22222222222223, 77.77777777777777, 81.25, 77.77777777777777]","[75, 100, 50, nan, 50, 100, 100, 100, 0, 75, 100, 50, 75, 50, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 75, nan, 75, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0]",75.0,"[0, 100, 100, 100]",100,0.0,100.0,100.0,100.0,40.0,75.0,100.0,20.0,20.0,0.0,1,[0.0],0.0,0.0,0.0,0.0,53.09523809523809,40.0,100.0,1.6666666666666665,20.0,90.0,20.0,100.0,0.0,[0],100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.925925925925927,"[0, 0, 0, 0, 100, 0, 100, 100, 0, 0, 100, 0, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",25.925925925925927,,0.0,23.0,0.0
NGA_000364,Federal Teaching Hospital Abakaliki (FETHA),Ebonyi,Ebonyi,TERTIARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,10000,100,100,100,100,100,80.36805555555554,97.33333333333333,"[90.0, 100.0, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",92.0,100.0,100.0,63.40277777777777,"[53.125, 55.55555555555556, 72.22222222222223, 77.77777777777777, 58.333333333333336]","[100, 75, 50, nan, 100, 0, 0, 100, 0, 100, 75, 50, 100, 75, 0, 0, 100, 0, 100, 100, 100, 100, 50, 0, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 75, 100, 75, 50, 25, 0, 100, 100, 0]",100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,73.33333333333334,100.0,,100.0,20.0,,0,[],,,,,64.86111111111111,73.33333333333334,83.33333333333334,42.5,100.0,,40.0,50.0,,[],16.666666666666664,85.71428571428571,"[100, 100, 100, 100, 100, 0, 100]",100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,92.5925925925926,"[100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100]",92.5925925925926,,,999.0,0.0
NGA_000007,General Hospital Gboko,Benue,Gboko,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,5000,100,100,100,100,100,90.75757575757575,98.18181818181819,"[90.9090909090909, 100.0, 81.81818181818181, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",94.54545454545455,100.0,100.0,83.33333333333333,"[83.33333333333333, 83.33333333333333, 83.33333333333333, 83.33333333333333, 83.33333333333333]","[100, 100, 100, 75, 75, 100, 100, 100, 0, 100, 100, 75, 75, 100, 100, 100, 100, 0, 100, 75, 100, 75, 100, 100, 100, 100, 0, 100, 75, 100, 100, 75, 100, 100, 100, 0, 100, 100, 75, 75, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,85.0,80.0,33.333333333333336,100.0,100.0,65.0,5,"[25.0, 75.0, 75.0, 75.0, 75.0]",0.0,80.0,80.0,100.0,77.33651061776062,85.0,100.0,7.03125,100.0,99.32432432432432,100.0,50.0,80.0,"[0, 100, 100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.18518518518519,"[100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100]",85.18518518518519,,,69.0,999.0
NGA_000002,St Martha'S Clinic And Maternity Ugbema,Benue,Buruku,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,1500,0,0,100,100,100,92.5,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]",100.0,,,85.0,"[86.11111111111111, 83.33333333333333, 86.11111111111111, 86.11111111111111, 83.33333333333333]","[100, 75, 100, 100, 100, 100, 100, 100, 0, 100, 100, 75, 75, 100, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0, 100, 100, 75, 75, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,2,"[50.0, 0.0]",0.0,50.0,50.0,0.0,81.72649572649573,100.0,100.0,10.555555555555555,100.0,98.07692307692307,,,50.0,"[100, 0]",100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,,,,22.22222222222222,"[0, 0, 0, 0, 100, 0, 0, 100, 100, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",22.22222222222222,,,21.0,999.0
NGA_000554,General Hospital Patani,Delta,Patani,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,3000,100,0,100,100,100,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,,,[],[],100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,100.0,,100.0,100.0,100.0,,0,[],,,,,83.33333333333333,100.0,100.0,16.666666666666668,100.0,,,100.0,,[],100.0,83.33333333333333,"[100, 0, nan, 100, 100, 100, 100]",100.0,0.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.22222222222222,"[100, 100, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",22.22222222222222,,,999.0,999.0
NGA_000220,Urban Health Mafindi,Taraba,Jalingo,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,9300,100,100,100,100,100,82.22222222222223,95.0,"[90.0, 90.0, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0]",90.0,,100.0,69.44444444444444,[69.44444444444444],"[75, 50, 50, 100, 50, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,,100.0,100.0,0.0,62.5,2,"[50.0, 75.0]",100.0,0.0,50.0,100.0,66.8178868120457,66.66666666666667,100.0,1.25,100.0,92.99065420560748,40.0,,50.0,"[0, 100]",83.33333333333334,100.0,"[100, nan, 100, 100, 100, 100, 100]",100.0,,100.0,100.0,100.0,100.0,100.0,,,,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,,100.0,23.0,23.0
