Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid,CHW_scores,CLM_score,comm_data_collectors,quarterly_feedback,comm_data_analysis,CLM_aware,CLM_promotion,client_feedback,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,with lab,without lab,Antibodies to HIV 1/2 (anti HIV Ab),Qualitative (EID) or quantitative (viral load) HIV nucleic acid test (NAT),CD4 cell enumeration,Antibodies to Treponema pallidum OR Combined antibodies to T. pallidum and HIV 1/2,Lipoarabinomannan (LAM) antigen,Mycobacterium tuberculosis bacteria,M. tuberculosis DNA,Drug susceptibility testing of M. tuberculosis culture,Plasmodium spp. antigens; species-specific (e.g. HRP2) and/or pan species-specific (e.g. pan-pLDH),Staining procedures,Culture OR Culture and Genus and species identification of bacteria and fungi,Antimicrobial susceptibility testing (AST),C-reactive protein (CRP),"Complete blood count (CBC), automated",Prothrombin time and international normalized ratio (PT/INR),Blood culture,Blood gas,Glucose,Liver profile/Liver Function test,Renal function test,SARS-CoV-2 test,Hepatitis B surface antigen (HBsAg),Influenza A and B antigen,Influenza A and B diagnostic,"Qualitative dengue virus nucleic acid test, Dengue virus IgM antibody or Dengue virus antigen (NS1)",Qualitative nucleic acid test (NAT) for Chlamydia trachomatis (CT) and Neisseria gonorrhoeae (NG) infections,Measles nucleic acid test or Measle serology,Vibrio cholerae antigen,vacancy_score,all_funded_posts,all_unfilled_posts
IDN_000272,PUSKESMAS Kecamatan PASAR REBO,Jakarta,Kota Adm. Jakarta Timur,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,241925,100,100,100,100,100,95.0,90.0,"[70.0, 70.0, 70.0, 70.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,100.0,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,33.333333333333336,100.0,,0.0,0.0,75.0,1,[75.0],100.0,0.0,100.0,100.0,75.02341232786813,33.333333333333336,80.9090909090909,37.92134831460674,100.0,97.9767014101778,,100.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.25925925925926,59.25925925925926,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,,23.776223776223777,143.0,34.0
IDN_000263,RS Umum Pengayoman Cipinang,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,OTHER GENERAL HOSPITAL,,OTHER MINISTRY,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,0,100,0,96.02272727272728,92.04545454545455,"[50.0, 54.54545454545455, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",52.27272727272727,100.0,100.0,100.0,"[100.0, nan, nan, nan, nan]","[100, 100, 100, 100, 100, 100, 100, 100, 100, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,41.66666666666667,50.0,0.0,0.0,100.0,,0,[],,,,,50.13703703703703,41.66666666666667,55.55555555555556,3.5999999999999996,0.0,,100.0,100.0,0,,[],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,,100.0,,100.0,,,,51.851851851851855,51.851851851851855,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,,0.0,226.0,0.0
IDN_000330,RS Umum Daerah Pademangan,Jakarta,Kota Adm. Jakarta Utara,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,170000,100,100,100,100,0,95.0,90.0,"[70.0, 70.0, 70.0, 70.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,100.0,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,33.333333333333336,100.0,,0.0,0.0,,0,[],,,,,68.83680555555556,33.333333333333336,100.0,4.6875,100.0,,75.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,77.77777777777777,77.77777777777777,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,,1.9607843137254901,204.0,4.0
IDN_000370,RS Umum Daerah Kota Bandung,West Java,Kota Bandung,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,84.44444444444444,73.33333333333333,"[70.0, 70.0, 70.0, 70.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,50.0,100.0,95.55555555555556,"[77.77777777777777, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,33.333333333333336,100.0,100.0,0.0,0.0,,0,[],,,,,72.89686782291915,33.333333333333336,98.97540983606558,5.072463768115942,100.0,,100.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71428571428571,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,66.66666666666667,,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,,11.065573770491802,488.0,54.0
IDN_000120,RS Umum Pusat Dr. Hasan Sadikin,West Java,Kota Bandung,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,5000000,100,100,100,100,100,86.14814814814815,77.85185185185186,"[77.77777777777777, 70.0, 50.0, 60.0, 60.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",63.55555555555556,70.0,100.0,94.44444444444444,"[83.33333333333333, 88.88888888888889, 100.0, 100.0, 100.0]","[50, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,43.333333333333336,75.0,,60.0,0.0,,0,[],,,,,85.83333333333334,43.333333333333336,,,100.0,,100.0,100.0,0,,[],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,71.42857142857143,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,96.29629629629629,96.29629629629629,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,,,2726.0,999.0
IDN_000371,RS Umum Tk. IV Tegal,Central Java,Kabupaten Tegal,SECONDARY,DISTRICT HOSPITAL,,MILITARY/POLICE/NATIONAL GUARD,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,99.72222222222223,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,99.44444444444444,"[97.22222222222223, 100.0, 100.0, 100.0, 100.0]","[75, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,100.0,,100.0,100.0,100.0,,0,[],,,,,76.29300180330144,100.0,100.0,7.870370370370371,60.0,89.8876404494382,,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,0.0,70.0,0.0
IDN_000072,PUSKESMAS BANGUN GALIH,Central Java,Kabupaten Tegal,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,9,100,100,0,100,100,95.0,90.0,"[50.0, 100.0, 100.0, 100.0, 100.0]",,75.0,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,[],0,,,,,,,,,,12.5,2,"[25.0, 0.0]",50.0,0.0,0.0,0.0,82.15243596182822,,100.0,11.590909090909092,,99.17127071823204,100.0,100.0,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,55.55555555555556,55.55555555555556,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,,0.0,131.0,0.0
IDN_000206,PUSKESMAS KABUNAN,,Kabupaten Pemalang,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,9,100,100,0,100,100,96.38888888888889,95.0,"[70.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",80.0,100.0,100.0,97.77777777777779,"[100.0, 100.0, 100.0, 100.0, 88.88888888888889]","[100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,83.33333333333334,,100.0,50.0,100.0,65.0,5,"[75.0, 50.0, 75.0, 75.0, 50.0]",100.0,0.0,80.0,80.0,74.25195106517613,83.33333333333334,100.0,8.272727272727273,,87.23897911832947,100.0,66.66666666666667,5,80.0,"[100, 0, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,59.25925925925926,59.25925925925926,,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,,0.0,20.0,0.0
IDN_000149,PUSKESMAS BANYUMUDAL,,Kabupaten Pemalang,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,9,100,100,100,100,100,85.17361111111111,72.22222222222223,"[77.77777777777777, 66.66666666666667, 77.77777777777777, 66.66666666666667]",72.22222222222223,,,98.125,"[90.625, 100.0, 100.0, 100.0, 100.0]","[75, 75, 75, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",95.0,95.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,"[0, 100, 100, 100]",100,0.0,100.0,100.0,100.0,50.0,,,100.0,0.0,50.0,2,"[50.0, 50.0]",100.0,0.0,0.0,100.0,63.8493906455863,50.0,100.0,6.583333333333333,,98.81422924901186,,,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.55555555555556,55.55555555555556,,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,,7.4074074074074066,189.0,14.0
IDN_000391,PUSKESMAS DAU,East Java,Kabupaten Malang,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,68503,100,100,100,100,100,91.42857142857143,82.85714285714286,"[60.0, 60.0, 60.0, 70.0, 60.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",62.0,90.0,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,75.0,"[100, 100, 0, 100]",100,100.0,100.0,0.0,100.0,33.333333333333336,100.0,,0.0,0.0,15.0,5,"[25.0, 25.0, 0.0, 0.0, 25.0]",0.0,0.0,0.0,60.0,65.99417031769973,33.333333333333336,62.96296296296296,13.970588235294116,80.0,91.6923076923077,100.0,80.0,5,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71428571428571,100.0,0.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,55.55555555555556,55.55555555555556,,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,,,5.0,999.0
IDN_000218,PUSKESMAS SELAAWI,,Kabupaten Garut,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,9,100,100,0,100,100,56.611111111111114,39.333333333333336,"[50.0, 30.0, 20.0, 20.0, 20.0, 0.0, 50.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0]",28.0,20.0,70.0,73.88888888888889,"[69.44444444444444, 66.66666666666667, 77.77777777777777, 80.55555555555556, 75.0]","[100, 100, 0, 100, 25, 100, 100, 100, 0, 75, 75, 25, 100, 25, 100, 100, 100, 0, 100, 100, 25, 100, 75, 100, 100, 100, 0, 100, 100, 50, 100, 75, 100, 100, 100, 0, 100, 100, 25, 100, 50, 100, 100, 100, 0]",95.0,95.0,25.0,100.0,50.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,46.66666666666667,100.0,,40.0,0.0,0.0,3,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,61.51698875836807,46.66666666666667,100.0,11.538461538461537,0.0,72.41379310344827,100.0,100.0,3,0.0,"[0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.06349206349206,126.0,53.0
IDN_000454,RS Umum Daerah dr. Slamet Garut,,Kabupaten Garut,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,0,100,100,73.18055555555556,70.66666666666667,"[70.0, 60.0, 70.0, 70.0, 40.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 50.0, 50.0, 50.0, 50.0]",62.0,100.0,50.0,75.69444444444444,"[80.55555555555556, 69.44444444444444, 75.0, 77.77777777777777, nan]","[100, 0, 75, 75, 75, 100, 100, 100, 100, 75, 100, 75, 100, 75, 0, 100, 100, 0, 100, 100, 0, 100, 75, 100, 100, 100, 0, 100, 100, 75, 100, 25, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",93.75,75.0,56.25,93.75,62.5,75.0,100.0,100.0,25.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,20.0,60.0,,0.0,0.0,,0,[],,,,,44.036764705882355,20.0,100.0,0.18382352941176472,0.0,,100.0,,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,66.66666666666667,,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,,16.666666666666664,120.0,20.0
IDN_000103,RS Umum Daerah Kramat Jati,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,299000,100,100,0,100,100,87.40404040404042,74.80808080808082,"[72.72727272727273, 72.72727272727273, 70.0, 70.0, 70.0, 66.66666666666667, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",71.0909090909091,53.333333333333336,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,70.00000000000001,100.0,100.0,0.0,100.0,,0,[],,,,,50.84278155706727,70.00000000000001,54.44444444444444,18.112244897959183,100.0,62.5,,0.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,,0.0,0.0,0.0,66.66666666666667,66.66666666666667,,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,,,180.0,180.0
IDN_000204,RS Umum Daerah Suradadi,Central Java,Kabupaten Tegal,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,0,89.93055555555556,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,79.86111111111111,"[69.44444444444444, nan, 77.77777777777777, 94.44444444444444, 77.77777777777777]","[75, 75, 0, 0, 75, 100, 100, 100, 100, nan, nan, nan, nan, nan, nan, nan, nan, nan, 75, 75, 0, 75, 75, 100, 100, 100, 100, 100, 100, 75, 75, 100, 100, 100, 100, 100, 75, 75, 75, 100, 75, 100, 0, 100, 100]",81.25,81.25,37.5,62.5,81.25,100.0,75.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,50.0,2,[50.0],0.0,100.0,100.0,0.0,84.41666666666667,100.0,100.0,6.5,100.0,,100.0,100.0,2,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,51.851851851851855,51.851851851851855,,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,,0.0,230.0,0.0
IDN_000207,PUSKESMAS BANJARDAWA,,Kabupaten Pemalang,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,9,100,100,100,100,100,92.84343434343435,92.9090909090909,"[90.9090909090909, 72.72727272727273, 70.0, 80.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",78.72727272727272,100.0,100.0,92.77777777777779,"[91.66666666666667, 91.66666666666667, 91.66666666666667, 91.66666666666667, 97.22222222222223]","[100, 100, 25, 100, 100, 100, 100, 100, 100, 100, 100, 25, 100, 100, 100, 100, 100, 100, 100, 100, 25, 100, 100, 100, 100, 100, 100, 100, 100, 25, 100, 100, 100, 100, 100, 100, 100, 100, 75, 100, 100, 100, 100, 100, 100]",100.0,100.0,35.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,65.00000000000001,100.0,100.0,0.0,80.0,,0,[],,,,,82.31074481074481,65.00000000000001,97.5,19.23076923076923,100.0,94.44444444444444,100.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,0.0,29.62962962962963,29.62962962962963,,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,40.0,40.0
IDN_000315,RS Umum Adhyaksa,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,DISTRICT HOSPITAL,,OTHER (SPECIFY),RSU Adyaksa kejaksaan RI,URBAN,BOTH OUT AND INPATIENT,SECONDARY,14462,100,100,0,100,100,85.33333333333333,78.44444444444444,"[70.0, 60.0, 60.0, 60.0, 60.0, 50.0, 50.0, 66.66666666666667, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",62.0,73.33333333333334,100.0,92.22222222222221,"[100.0, 88.88888888888889, 86.11111111111111, 97.22222222222223, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,40.0,0.0,[],0,,,,,66.66666666666667,100.0,,0.0,100.0,,0,[],,,,,75.38097212214534,66.66666666666667,100.0,5.878186968838527,60.0,95.1219512195122,100.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,74.07407407407408,74.07407407407408,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,,0.7633587786259541,393.0,3.0
IDN_000353,PUSKESMAS SURADADI,Central Java,Kabupaten Tegal,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,30000,100,100,100,100,100,96.26641414141415,97.3939393939394,"[100.0, 90.9090909090909, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",92.18181818181817,100.0,100.0,95.13888888888889,"[100.0, 88.88888888888889, 91.66666666666667, 100.0, nan]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 25, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,56.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,75.00000000000001,100.0,100.0,20.0,100.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,83.75,75.00000000000001,100.0,27.5,100.0,,100.0,100.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,25.925925925925927,25.925925925925927,,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,,18.0,18.0
